"sample","easting","northing","altitude","mintemp","precipitation","distwater","aspect","slope","distfarm","distpoul","density","vegtype","dist_urb","year","island","age","malaria","lk6","lk5","kys9","ps1530","x5239s1","x7259s1","tlr4_1","tlr4_2","tlr4_3","tlr4_4","x5239s1_a","x5239s1_t","x7259s1_a","x7259s1_t","tlr4_1_a","tlr4_1_g","tlr4_2_a","tlr4_2_g","tlr4_3_c","tlr4_3_t","tlr4_4_a","tlr4_4_c","tlr4_prot_1","tlr4_prot_2","tlr4_prot_3","tlr4_prot_4","x5239s1_t_2","x7259s1_a_2","tlr4_1_g_2","tlr4_2_a_2","tlr4_3_c_2","tlr4_4_c_2","x5239s1_het","x7259s1_het","tlr4_1_het","tlr4_2_het","tlr4_3_het","tlr4_4_het","tlr4_het","distwater_cat","disturb_cat","distfarm_cat","distpoul_cat"
1560,375742.565,3662210.21,218,12.27042462,459.2181424,866.0518256,"W",8.694187832,437.0493573,997.530831,2.961909839,"grass",768.6107564,2016,"PS","adult","Y","Y","N","N","N","TT","TT","AA","AG","CT","AC",0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,2,0,0,1,1,1,"homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","heterozygous","far","far","median close","median close"
1561,375657.233,3662326.62,193.75,12.24523666,455.5873694,792.752895,"W",9.411364198,334.1506342,1029.620632,2.961909839,"grass",792.2348189,2016,"PS","adult","Y","Y","N","N","N","TT","AT","AA","AG","CC","CC",0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,2,1,0,1,2,2,"homozygous","heterozygous","homozygous","heterozygous","homozygous","homozygous","heterozygous","far","far","close","median close"
1562,376059.04,3661180.45,342.75,11.99610669,482.1946646,1552.875203,"SW",5.225254869,1059.900414,1059.900414,3.164899492,"grass",920.6791775,2016,"PS","adult","N","N","N","N","N","AA","TT","AA","AG","CC","CC",1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,2,2,"homozygous","homozygous","homozygous","heterozygous","homozygous","homozygous","heterozygous","far","far","median far","median close"
1563,372092.874,3660074.82,169.25,12.69999981,434,1785.541147,"SW",2.583176285,750.3273994,750.3273994,6.798693814,"grass",1550.125155,2016,"PS","adult","N","N","N","N","N","AA","TT","AA","GG","CT","AC",1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,"homozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","far","far","median far","close"
1564,372449.094,3660399.53,223,12.61735914,432.3205003,1564.319482,"S",4.213448485,361.816032,361.816032,7.466210496,"grass",1414.920016,2016,"PS","adult","Y","Y","N","N","N","AA","TT","AA","GG","TT","AA",1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","far","far","close","close"
1565,372216.738,3660337.13,185.5,12.68354856,434.0248042,1751.869671,"SW",5.738391399,460.3033931,460.3033931,6.798693814,"grass",1643.845902,2016,"PS","adult","Y","N","Y","N","N","AT","TT","AA","GG","CT","AC",1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,"heterozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","far","far","median close","close"
1566,371906.094,3659285.49,165,12.80000019,430,974.4068277,"SE",3.354103953,698.4634247,860.0875225,6.695350665,"grass",1058.092224,2016,"PS","adult","N","N","N","N","N","AT","TT","AA","GG","CT","AC",1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,"heterozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","far","far","median close","median close"
1567,371906.094,3659285.49,165,12.80000019,430,974.4068277,"SE",3.354103953,698.4634247,860.0875225,6.695350665,"grass",1058.092224,2016,"PS","adult","Y","Y","N","N","N","AA","TT","AA","AG","CT","AC",1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,"homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","heterozygous","far","far","median close","median close"
1568,371914.944,3659176.7,165,12.80000019,430,871.1396406,"S",4.59064889,728.959565,884.3407465,6.695350665,"grass",959.3998233,2016,"PS","adult","Y","Y","N","N","N","TT","TT","AA","AG","CC","CC",0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,2,0,0,1,2,2,"homozygous","homozygous","homozygous","heterozygous","homozygous","homozygous","heterozygous","far","far","median far","median close"
1569,371794.778,3658913.23,124.5,12.80000019,430,587.0486827,"SW",10.27797103,967.7500018,1109.54357,6.129659812,"grass",828.111355,2016,"PS","adult","Y","Y","N","N","N","AT","TT","AA","AG","CT","AC",1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,"heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","heterozygous","median far","far","median far","median close"
1570,372150.207,3655877.89,11.25,13.10000038,413,1602.716929,"S",0.539334932,819.9872283,836.1482721,4.663481639,"grass",479.6240667,2016,"PS","adult","Y","Y","N","N","N","TT","TT","AA","GG","TT","AA",0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","far","far","median far","close"
1571,372154.887,3656021.99,15.25,13.10000038,413,1470.291908,"SE",0.919778764,693.5635369,723.9062273,3.707831896,"grass",454.4449059,2016,"PS","adult","Y","Y","N","N","N","TT","TT","AA","AG","CT","AC",0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,2,0,0,1,1,1,"homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","heterozygous","far","far","median close","close"
1572,372043.154,3655905.9,12.75,13.10000038,413,1624.554153,"S",0.74922806,852.4668282,885.0285326,4.537282345,"grass",578.2642634,2016,"PS","adult","Y","Y","N","N","N","AA","TT","AA","AG","CT","AC",1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,"homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","heterozygous","far","far","median far","median close"
1573,373803.602,3657338,10.5,13.30000019,406,715.748853,"SE",0.711192113,1158.767761,1158.767761,5.031262435,"shrub",78.442449,2016,"PS","adult","Y","Y","N","N","N","AT","TT","AA","GG","TT","AA",1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,"heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median far","median close","median far","median close"
1574,373803.602,3657338,10.5,13.30000019,406,715.748853,"SE",0.711192113,1158.767761,1158.767761,5.031262435,"shrub",78.442449,2016,"PS","juvenile","Y","Y","N","N","N","AT","TT","AA","AG","CC","CC",1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,2,2,"heterozygous","homozygous","homozygous","heterozygous","homozygous","homozygous","heterozygous","median far","median close","median far","median close"
1575,376468.34,3659880.07,132.25,12.5,446,1598.481231,"SW",13.63290138,330.0478644,330.0478644,1.8022438,"rock",410.4329621,2016,"PS","adult","Y","Y","N","N","N","AT","TT","AA","GG","CT","AC",1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,"heterozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","far","far","close","close"
1576,376493.168,3659849.82,132.25,12.5,446,1621.969227,"SW",14.8838582,369.1707793,369.1707793,1.972686738,"rock",415.1177556,2016,"PS","juvenile","N","N","N","N","N","AA","TT","AA","AA","CC","CC",1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,2,2,2,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","far","far","close","close"
1577,376931.812,3659686.84,169.8,12.5,446,1605.634108,"S",8.790435934,271.2851558,271.2851558,2.174950085,"grass",563.2071157,2016,"PS","juvenile","Y","Y","N","N","N","AT","TT","AA","AG","CC","CC",1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,2,2,"heterozygous","homozygous","homozygous","heterozygous","homozygous","homozygous","heterozygous","far","far","close","close"
1578,377078.827,3659497.59,144,12.92662539,426.7369937,1684.158087,"SE",9.91239953,418.0761637,418.0761637,2.174950085,"grass",341.5522041,2016,"PS","adult","Y","Y","N","N","N","AT","TT","AA","GG","CT","AC",1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,"heterozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","far","far","close","close"
1579,371787.055,3657394.1,110.5,12.69999981,430,562.0949096,"NW",6.429013014,1090.544297,1220.159781,6.646349935,"grass",789.7364693,2016,"PS","adult","Y","Y","N","N","N","TT","TT","AA","GG","TT","AA",0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median far","far","median far","median close"
1580,371900.801,3657236.25,150,12.69999981,430,696.6780398,"NW",13.93916114,898.0633788,1029.018847,6.646349935,"grass",855.3669589,2016,"PS","adult","Y","Y","N","N","N","TT","TT","AA","AG","CT","AC",0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,2,0,0,1,1,1,"homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","heterozygous","median far","far","median far","median close"
1581,371900.801,3657236.25,150,12.69999981,430,696.6780398,"NW",13.93916114,898.0633788,1029.018847,6.646349935,"grass",855.3669589,2016,"PS","adult","Y","Y","N","N","N","AA","TT","AA","AG","CT","AC",1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,"homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","heterozygous","median far","far","median far","median close"
1582,371650.798,3657401.43,101.3333333,12.91471772,418.7273256,609.8747876,"E",3.020685315,1193.15981,1325.766479,6.646349935,"grass",861.6142395,2016,"PS","adult","Y","Y","N","N","N","TT","TT","AA","GG","TT","AA",0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median far","far","median far","median close"
1583,371650.798,3657401.43,101.3333333,12.91471772,418.7273256,609.8747876,"E",3.020685315,1193.15981,1325.766479,6.646349935,"grass",861.6142395,2016,"PS","adult","Y","Y","N","N","N","AT","TT","AA","AG","CC","CC",1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,2,2,"heterozygous","homozygous","homozygous","heterozygous","homozygous","homozygous","heterozygous","median far","far","median far","median close"
1584,374103.265,3661762.08,110,12.52122979,443.9831678,789.8762136,"NW",2.566217721,785.6861923,969.8575527,3.450338927,"urban",0,2016,"PS","adult","Y","Y","N","N","N","AA","TT","AA","GG","TT","AA",1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","far","close","median far","median close"
1585,373659.844,3661978.48,103,12.89999962,410,1118.412629,"NW",10.2338739,1275.922681,1457.70037,3.062137994,"rock",2.166110761,2016,"PS","adult","N","N","N","N","N","AA","TT","AA","GG","CT","AC",1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,"homozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","far","close","far","median close"
1586,371166.343,3655998.33,119.75,12.80000019,424,2086.775126,"E",9.035047412,1496.596022,1588.709997,2.366501964,"shrub",1443.205837,2016,"PS","adult","N","N","N","N","N","AA","TT","AA","AG","CT","AC",1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,"homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","heterozygous","far","far","far","median close"
1587,370782.512,3656287.26,221.25,12.82882787,422.9429858,2018.0434,"S",12.80485983,1781.447013,1894.043616,1.610580872,"grass",1845.755938,2016,"PS","juvenile","N","N","N","N","N","TT","AT","AA","GG","TT","AA",0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,2,1,0,0,0,0,"homozygous","heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","far","far","far","median far"
1588,373505.844,3659521.98,132.25,12.70753285,431.3973591,306.2710953,"E",3.437939763,102.0473622,355.091746,5.452186976,"grass",340.5691662,2016,"PS","adult","Y","Y","N","N","N","AT","TT","AA","AG","CC","CC",1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,2,2,"heterozygous","homozygous","homozygous","heterozygous","homozygous","homozygous","heterozygous","median far","far","close","close"
1589,373437.047,3659545.05,134.5,12.70038524,431.969166,378.1547949,"E",2.332104504,160.9331937,381.2017154,5.708768602,"grass",366.9660383,2016,"PS","adult","Y","Y","N","N","N","AA","TT","AA","AG","CT","AC",1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,"homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","heterozygous","median far","far","close","close"
1590,373296.383,3659498.07,128,12.90001001,420.0850112,512.0263994,"SW",3.242312014,308.1312308,457.7060558,6.013373743,"grass",367.0308303,2016,"PS","adult","Y","Y","N","N","N","AT","TT","AA","GG","CT","AC",1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,"heterozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","median far","far","close","close"
1591,373805.433,3660236.7,98.5,12.69999981,432,535.3321758,"E",4.453988045,224.2330263,432.8597847,5.063880857,"arable",123.8680827,2016,"PS","adult","Y","Y","N","N","N","AA","TT","AA","GG","TT","AA",1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median far","median far","close","close"
1592,373911.201,3660112.25,91.5,12.69999981,432,413.5991893,"E",1.506550103,83.75660553,360.9657411,5.063880857,"arable",20.02945835,2016,"PS","juvenile","Y","Y","N","N","N","AT","TT","AA","GG","TT","AA",1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,"heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median far","close","close","close"
1593,372782.168,3659734.28,147.2,12.5,443,1058.715941,"S",4.881649017,112.2181022,112.2181022,6.013373743,"grass",852.713274,2016,"PS","adult","Y","Y","N","N","N","AA","AT","AA","GG","CT","AC",1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,"homozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","far","far","close","close"
1594,372966.866,3659720.8,147,12.5,443,876.4532382,"S",4.133399844,112.1247332,112.1247332,6.013373743,"grass",736.6928295,2016,"PS","adult","Y","Y","N","N","N","AT","TT","AA","AG","CT","AC",1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,"heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","heterozygous","far","far","close","close"
1595,373045.93,3659769.67,149,12.5,443,806.3006439,"S",5.057615757,205.0587977,205.0587977,6.013373743,"grass",727.5126757,2016,"PS","adult","Y","Y","N","N","N","AT","TT","AA","GG","TT","AA",1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,"heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","far","far","close","close"
1596,373076.478,3659821.4,157,12.5,443,782.3935675,"SE",5.398287868,259.422457,259.422457,6.013373743,"grass",755.4819352,2016,"PS","adult","Y","Y","N","N","N","AT","TT","AA","GG","TT","AA",1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,"heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","far","far","close","close"
1597,373116.532,3660030.47,165.4,12.5,443,803.0634628,"SE",5.060193896,441.3715235,441.3715235,7.710622668,"grass",815.730136,2016,"PS","adult","Y","Y","N","N","N","AT","TT","AG","AG","CC","CC",1,1,0,1,1,1,1,1,1,0,0,1,NA,NA,NA,NA,1,0,1,1,2,2,"heterozygous","homozygous","heterozygous","heterozygous","homozygous","homozygous",NA,"far","far","median close","close"
1598,372460.811,3660367.22,223,12.61803617,433.9120957,1539.627661,"S",4.511022997,395.4392678,395.4392678,7.554406099,"grass",1423.889156,2016,"PS","adult","Y","Y","N","N","N","AA","TT","AA","GG","TT","AA",1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","far","far","close","close"
1599,372267.528,3660437.38,195.5,12.62856573,434.1077042,1744.385761,"W",7.153655291,348.1355049,348.1355049,6.798693814,"grass",1549.164177,2016,"PS","adult","N","N","N","N","N","AT","TT","AA","GG","TT","AA",1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,"heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","far","far","close","close"
1600,372294.967,3660895.02,159.5,12.61081982,434.1344604,1877.180333,"W",10.05153364,173.8664253,173.8664253,6.644439711,"rock",1349.367252,2016,"PS","adult","N","N","N","N","N","AA","AT","AA","GG","CT","AC",1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,"homozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","far","far","close","close"
1601,372294.967,3660895.02,141.5,12.61081982,434.1344604,1946.105466,"SW",22.03611082,223.8118318,223.8118318,6.635743111,"rock",1416.101014,2016,"PS","adult","N","N","N","N","N","AA","TT","AA","AG","CT","AC",1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,"homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","heterozygous","far","far","close","close"
1602,377464.364,3659789.95,104.3333333,12.80000019,427,1256.236882,"E",8.062859178,406.7448094,406.7448094,1.689723545,"grass",608.8580969,2016,"PS","adult","Y","Y","N","N","N","AT","TT","AA","GG","CT","AC",1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,"heterozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","far","far","close","close"
1603,375790.009,3662197.41,219.6,12.22400651,462.6994986,913.2483085,"W",9.782140255,486.1789469,1022.86004,2.961909839,"grass",792.1866805,2016,"PS","adult","Y","Y","N","N","N","AA","TT","AA","GG","TT","AA",1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","far","far","median close","median close"
1604,375558.22,3662321.23,180.2,12.42531588,445.9831504,694.4378712,"NW",7.881554604,235.3743286,968.7496343,2.961909839,"grass",723.1886378,2016,"PS","adult","Y","Y","N","N","N","AA","TT","AA","AG","CT","AC",1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,"homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","heterozygous","median far","far","close","median close"
1605,375522.468,3662445.88,162.3333333,12.4819402,442.9631886,695.5011413,"NW",8.412594223,229.0227113,1059.180365,2.961909839,"grass",797.3926643,2016,"PS","adult","N","N","N","N","N","AA","AT","AA","GG","CT","AC",1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,"homozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","median far","far","close","median close"
1606,372219.363,3659464.37,130.5,12.75025161,431.9899358,1231.016038,"S",3.061406374,356.6321108,522.1809068,6.695350665,"grass",1066.710271,2016,"PS","adult","N","N","N","N","N","AT","TT","AA","AG","CT","AC",1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,"heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","heterozygous","far","far","close","close"
1607,372219.363,3659464.37,130.5,12.75025161,431.9899358,1231.016038,"S",3.061406374,356.6321108,522.1809068,6.695350665,"grass",1066.710271,2016,"PS","juvenile","N","N","N","N","N","TT","TT","AA","AG","CT","AC",0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,2,0,0,1,1,1,"homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","heterozygous","far","far","close","close"
1608,372241.821,3659396.43,127,12.78983733,430.406513,1174.559049,"S",2.940717816,345.182987,508.2068591,6.695350665,"arable",1012.121259,2016,"PS","adult","Y","Y","N","N","N","AT","TT","AA","GG","TT","AA",1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,"heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","far","far","close","close"
1609,372434.326,3659193.21,126.25,12.80000019,426.8895762,1061.83181,"S",2.529737163,324.3140719,428.7380348,6.378984149,"grass",747.697228,2016,"PS","adult","Y","Y","N","N","N","TT","AT","AG","GG","CT","AC",0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,2,1,1,0,1,1,"homozygous","heterozygous","heterozygous","homozygous","heterozygous","heterozygous","heterozygous","far","far","close","close"
1610,372886.609,3659651.97,137,12.5,443,938.8740654,"S",4.123327732,20.76507435,20.76507435,6.013373743,"grass",729.3280122,2016,"PS","adult","Y","Y","N","N","N","AT","TT","AA","AG","CT","AC",1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,"heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","heterozygous","far","far","close","close"
1611,373032.921,3660567.16,170.4,12.60000038,428,1144.702095,"N",3.575624764,438.8925512,438.8925512,7.995346069,"grass",851.1983191,2016,"PS","juvenile","N","N","N","N","N","AA","TT","AA","AG","CT","AC",1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,"homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","heterozygous","far","far","median close","close"
1612,372794.5,3660540.31,184.4,12.60000038,428,1347.06492,"NE",5.029550016,279.4493006,279.4493006,7.995346069,"grass",1053.327852,2016,"PS","adult","N","N","N","N","N","AA","TT","AG","GG","CT","AC",1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,"homozygous","homozygous","heterozygous","homozygous","heterozygous","heterozygous","heterozygous","far","far","close","close"
